Year,EventName,RoundNumber,Driver,Team,LapNumber,Stint,Compound,TyreLife,LapTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedST,Time,DriverNumber,PitOutTime,PitInTime,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedFL,IsPersonalBest,FreshTyre,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
2021,Spanish Grand Prix,4,OCO,Alpine,58.0,2.0,MEDIUM,35.0,0 days 00:01:24.479000,0 days 00:00:23.854000,0 days 00:00:31.663000,0 days 00:00:28.962000,271.0,280.0,303.0,0 days 01:57:02.882000,31,,,0 days 01:56:02.313000,0 days 01:56:33.976000,0 days 01:57:02.938000,275.0,False,True,0 days 01:55:38.403000,,1,8.0,,,False,True
2021,Spanish Grand Prix,4,OCO,Alpine,59.0,2.0,MEDIUM,36.0,0 days 00:01:25.084000,0 days 00:00:24.029000,0 days 00:00:32.125000,0 days 00:00:28.930000,270.0,281.0,304.0,0 days 01:58:27.966000,31,,,0 days 01:57:26.967000,0 days 01:57:59.092000,0 days 01:58:28.022000,276.0,False,True,0 days 01:57:02.882000,,1,8.0,,,False,True
2021,Spanish Grand Prix,4,OCO,Alpine,60.0,2.0,MEDIUM,37.0,0 days 00:01:24.941000,0 days 00:00:24.047000,0 days 00:00:31.949000,0 days 00:00:28.945000,271.0,277.0,303.0,0 days 01:59:52.907000,31,,,0 days 01:58:52.069000,0 days 01:59:24.018000,0 days 01:59:52.963000,277.0,False,True,0 days 01:58:27.966000,,1,8.0,,,False,True
2021,Spanish Grand Prix,4,OCO,Alpine,61.0,2.0,MEDIUM,38.0,0 days 00:01:26.208000,0 days 00:00:24.588000,0 days 00:00:32.273000,0 days 00:00:29.347000,267.0,276.0,304.0,0 days 02:01:19.115000,31,,,0 days 02:00:17.551000,0 days 02:00:49.824000,0 days 02:01:19.171000,275.0,False,True,0 days 01:59:52.907000,,1,9.0,,,False,True
2021,Spanish Grand Prix,4,OCO,Alpine,62.0,2.0,MEDIUM,39.0,0 days 00:01:26.775000,0 days 00:00:23.971000,0 days 00:00:33.416000,0 days 00:00:29.388000,266.0,271.0,306.0,0 days 02:02:45.890000,31,,,0 days 02:01:43.142000,0 days 02:02:16.558000,0 days 02:02:45.946000,277.0,False,True,0 days 02:01:19.115000,,1,9.0,,,False,True
2021,Spanish Grand Prix,4,OCO,Alpine,63.0,2.0,MEDIUM,40.0,0 days 00:01:25.230000,0 days 00:00:24.125000,0 days 00:00:32.081000,0 days 00:00:29.024000,270.0,281.0,,0 days 02:04:11.120000,31,,,0 days 02:03:10.071000,0 days 02:03:42.152000,0 days 02:04:11.176000,276.0,False,True,0 days 02:02:45.890000,,1,9.0,,,False,True
2021,Spanish Grand Prix,4,OCO,Alpine,64.0,2.0,MEDIUM,41.0,0 days 00:01:26.766000,0 days 00:00:25.032000,0 days 00:00:32.451000,0 days 00:00:29.283000,264.0,280.0,290.0,0 days 02:05:37.886000,31,,,0 days 02:04:36.208000,0 days 02:05:08.659000,0 days 02:05:37.942000,276.0,False,True,0 days 02:04:11.120000,,1,9.0,,,False,True
2021,Spanish Grand Prix,4,OCO,Alpine,65.0,2.0,MEDIUM,42.0,0 days 00:01:26.593000,0 days 00:00:24.455000,0 days 00:00:32.258000,0 days 00:00:29.880000,267.0,280.0,305.0,0 days 02:07:04.479000,31,,,0 days 02:06:02.397000,0 days 02:06:34.655000,0 days 02:07:04.535000,277.0,False,True,0 days 02:05:37.886000,,1,9.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,1.0,1.0,SOFT,4.0,0 days 00:01:26.190000,,0 days 00:00:31.209000,0 days 00:00:28.133000,264.0,266.0,274.0,0 days 00:34:44.428000,33,,,,0 days 00:34:16.343000,0 days 00:34:44.620000,270.0,False,False,0 days 00:33:18.087000,,1,1.0,,,False,False
2021,Spanish Grand Prix,4,VER,Red Bull Racing,2.0,1.0,SOFT,5.0,0 days 00:01:23.561000,0 days 00:00:23.693000,0 days 00:00:31.434000,0 days 00:00:28.434000,262.0,259.0,295.0,0 days 00:36:07.989000,33,,,0 days 00:35:08.138000,0 days 00:35:39.572000,0 days 00:36:08.006000,270.0,True,False,0 days 00:34:44.428000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,3.0,1.0,SOFT,6.0,0 days 00:01:23.250000,0 days 00:00:23.720000,0 days 00:00:31.302000,0 days 00:00:28.228000,263.0,262.0,296.0,0 days 00:37:31.239000,33,,,0 days 00:36:31.726000,0 days 00:37:03.028000,0 days 00:37:31.256000,271.0,True,False,0 days 00:36:07.989000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,4.0,1.0,SOFT,7.0,0 days 00:01:23.209000,0 days 00:00:23.751000,0 days 00:00:31.365000,0 days 00:00:28.093000,,263.0,297.0,0 days 00:38:54.448000,33,,,0 days 00:37:55.007000,0 days 00:38:26.372000,0 days 00:38:54.465000,272.0,True,False,0 days 00:37:31.239000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,5.0,1.0,SOFT,8.0,0 days 00:01:23.206000,0 days 00:00:23.607000,0 days 00:00:31.470000,0 days 00:00:28.129000,258.0,267.0,299.0,0 days 00:40:17.654000,33,,,0 days 00:39:18.072000,0 days 00:39:49.542000,0 days 00:40:17.671000,272.0,True,False,0 days 00:38:54.448000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,6.0,1.0,SOFT,9.0,0 days 00:01:23.227000,0 days 00:00:23.610000,0 days 00:00:31.467000,0 days 00:00:28.150000,,266.0,300.0,0 days 00:41:40.881000,33,,,0 days 00:40:41.281000,0 days 00:41:12.748000,0 days 00:41:40.898000,273.0,False,False,0 days 00:40:17.654000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,7.0,1.0,SOFT,10.0,0 days 00:01:23.090000,0 days 00:00:23.657000,0 days 00:00:31.338000,0 days 00:00:28.095000,259.0,262.0,,0 days 00:43:03.971000,33,,,0 days 00:42:04.555000,0 days 00:42:35.893000,0 days 00:43:03.988000,273.0,True,False,0 days 00:41:40.881000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,8.0,1.0,SOFT,11.0,0 days 00:01:25.483000,0 days 00:00:23.691000,0 days 00:00:31.535000,0 days 00:00:30.257000,256.0,234.0,301.0,0 days 00:44:29.454000,33,,,0 days 00:43:27.679000,0 days 00:43:59.214000,0 days 00:44:29.471000,91.0,False,False,0 days 00:43:03.971000,,124,1.0,,,False,False
2021,Spanish Grand Prix,4,VER,Red Bull Racing,9.0,1.0,SOFT,12.0,0 days 00:02:14.880000,0 days 00:00:40.654000,0 days 00:00:50.246000,0 days 00:00:43.980000,100.0,154.0,246.0,0 days 00:46:44.334000,33,,,0 days 00:45:10.125000,0 days 00:46:00.371000,0 days 00:46:44.351000,203.0,False,False,0 days 00:44:29.454000,,4,1.0,,,False,False
2021,Spanish Grand Prix,4,VER,Red Bull Racing,10.0,1.0,SOFT,13.0,0 days 00:02:19.896000,0 days 00:00:37.710000,0 days 00:00:52.852000,0 days 00:00:49.334000,103.0,174.0,233.0,0 days 00:49:04.230000,33,,,0 days 00:47:22.061000,0 days 00:48:14.913000,0 days 00:49:04.247000,273.0,False,False,0 days 00:46:44.334000,,41,1.0,,,False,False
2021,Spanish Grand Prix,4,VER,Red Bull Racing,11.0,1.0,SOFT,14.0,0 days 00:01:23.251000,0 days 00:00:23.779000,0 days 00:00:31.303000,0 days 00:00:28.169000,262.0,269.0,298.0,0 days 00:50:27.481000,33,,,0 days 00:49:28.026000,0 days 00:49:59.329000,0 days 00:50:27.498000,273.0,False,False,0 days 00:49:04.230000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,12.0,1.0,SOFT,15.0,0 days 00:01:23.297000,0 days 00:00:23.744000,0 days 00:00:31.323000,0 days 00:00:28.230000,256.0,267.0,297.0,0 days 00:51:50.778000,33,,,0 days 00:50:51.242000,0 days 00:51:22.565000,0 days 00:51:50.795000,273.0,False,False,0 days 00:50:27.481000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,13.0,1.0,SOFT,16.0,0 days 00:01:23.009000,0 days 00:00:23.597000,0 days 00:00:31.287000,0 days 00:00:28.125000,263.0,271.0,300.0,0 days 00:53:13.787000,33,,,0 days 00:52:14.392000,0 days 00:52:45.679000,0 days 00:53:13.804000,273.0,True,False,0 days 00:51:50.778000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,14.0,1.0,SOFT,17.0,0 days 00:01:23.155000,0 days 00:00:23.640000,0 days 00:00:31.376000,0 days 00:00:28.139000,261.0,268.0,299.0,0 days 00:54:36.942000,33,,,0 days 00:53:37.444000,0 days 00:54:08.820000,0 days 00:54:36.959000,273.0,False,False,0 days 00:53:13.787000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,15.0,1.0,SOFT,18.0,0 days 00:01:23.152000,0 days 00:00:23.612000,0 days 00:00:31.393000,0 days 00:00:28.147000,263.0,269.0,300.0,0 days 00:56:00.094000,33,,,0 days 00:55:00.571000,0 days 00:55:31.964000,0 days 00:56:00.111000,273.0,False,False,0 days 00:54:36.942000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,16.0,1.0,SOFT,19.0,0 days 00:01:23.515000,0 days 00:00:23.665000,0 days 00:00:31.479000,0 days 00:00:28.371000,261.0,265.0,,0 days 00:57:23.609000,33,,,0 days 00:56:23.776000,0 days 00:56:55.255000,0 days 00:57:23.626000,273.0,False,False,0 days 00:56:00.094000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,17.0,1.0,SOFT,20.0,0 days 00:01:23.263000,0 days 00:00:23.724000,0 days 00:00:31.350000,0 days 00:00:28.189000,259.0,269.0,301.0,0 days 00:58:46.872000,33,,,0 days 00:57:47.350000,0 days 00:58:18.700000,0 days 00:58:46.889000,273.0,False,False,0 days 00:57:23.609000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,18.0,1.0,SOFT,21.0,0 days 00:01:23.289000,0 days 00:00:23.636000,0 days 00:00:31.417000,0 days 00:00:28.236000,261.0,267.0,,0 days 01:00:10.161000,33,,,0 days 00:59:10.525000,0 days 00:59:41.942000,0 days 01:00:10.178000,274.0,False,False,0 days 00:58:46.872000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,19.0,1.0,SOFT,22.0,0 days 00:01:23.317000,0 days 00:00:23.736000,0 days 00:00:31.308000,0 days 00:00:28.273000,259.0,272.0,300.0,0 days 01:01:33.478000,33,,,0 days 01:00:33.914000,0 days 01:01:05.222000,0 days 01:01:33.495000,274.0,False,False,0 days 01:00:10.161000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,20.0,1.0,SOFT,23.0,0 days 00:01:23.362000,0 days 00:00:23.628000,0 days 00:00:31.466000,0 days 00:00:28.268000,262.0,273.0,301.0,0 days 01:02:56.840000,33,,,0 days 01:01:57.123000,0 days 01:02:28.589000,0 days 01:02:56.857000,273.0,False,False,0 days 01:01:33.478000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,21.0,1.0,SOFT,24.0,0 days 00:01:23.460000,0 days 00:00:23.628000,0 days 00:00:31.527000,0 days 00:00:28.305000,263.0,271.0,,0 days 01:04:20.300000,33,,,,0 days 01:03:52.012000,0 days 01:04:20.317000,273.0,False,False,0 days 01:02:56.840000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,22.0,1.0,SOFT,25.0,0 days 00:01:23.513000,0 days 00:00:23.686000,0 days 00:00:31.518000,0 days 00:00:28.309000,265.0,275.0,,0 days 01:05:43.813000,33,,,0 days 01:04:44.003000,0 days 01:05:15.521000,0 days 01:05:43.830000,273.0,False,False,0 days 01:04:20.300000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,23.0,1.0,SOFT,26.0,0 days 00:01:23.729000,0 days 00:00:23.702000,0 days 00:00:31.609000,0 days 00:00:28.418000,264.0,275.0,300.0,0 days 01:07:07.542000,33,,,0 days 01:06:07.532000,0 days 01:06:39.141000,0 days 01:07:07.559000,273.0,False,False,0 days 01:05:43.813000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,24.0,1.0,SOFT,27.0,0 days 00:01:28.038000,0 days 00:00:23.752000,0 days 00:00:31.972000,0 days 00:00:32.314000,271.0,278.0,302.0,0 days 01:08:35.580000,33,,0 days 01:08:32.892000,0 days 01:07:31.311000,0 days 01:08:03.283000,0 days 01:08:35.597000,,False,False,0 days 01:07:07.542000,,1,2.0,,,False,False
2021,Spanish Grand Prix,4,VER,Red Bull Racing,25.0,2.0,MEDIUM,1.0,0 days 00:01:41.545000,0 days 00:00:43.247000,0 days 00:00:30.593000,0 days 00:00:27.705000,278.0,290.0,252.0,0 days 01:10:17.125000,33,0 days 01:08:56.552000,,0 days 01:09:18.844000,0 days 01:09:49.437000,0 days 01:10:17.142000,283.0,False,True,0 days 01:08:35.580000,,1,3.0,,,False,False
2021,Spanish Grand Prix,4,VER,Red Bull Racing,26.0,2.0,MEDIUM,2.0,0 days 00:01:21.411000,0 days 00:00:22.856000,0 days 00:00:30.838000,0 days 00:00:27.717000,270.0,269.0,318.0,0 days 01:11:38.536000,33,,,0 days 01:10:39.998000,0 days 01:11:10.836000,0 days 01:11:38.553000,277.0,True,True,0 days 01:10:17.125000,,1,3.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,27.0,2.0,MEDIUM,3.0,0 days 00:01:22.171000,0 days 00:00:23.266000,0 days 00:00:31.048000,0 days 00:00:27.857000,265.0,262.0,305.0,0 days 01:13:00.707000,33,,,0 days 01:12:01.819000,0 days 01:12:32.867000,0 days 01:13:00.724000,276.0,False,True,0 days 01:11:38.536000,,1,3.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,28.0,2.0,MEDIUM,4.0,0 days 00:01:22.258000,0 days 00:00:23.436000,0 days 00:00:30.963000,0 days 00:00:27.859000,267.0,271.0,304.0,0 days 01:14:22.965000,33,,,0 days 01:13:24.160000,0 days 01:13:55.123000,0 days 01:14:22.982000,275.0,False,True,0 days 01:13:00.707000,,1,2.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,29.0,2.0,MEDIUM,5.0,0 days 00:01:22.446000,0 days 00:00:23.418000,0 days 00:00:31.104000,0 days 00:00:27.924000,262.0,262.0,302.0,0 days 01:15:45.411000,33,,,0 days 01:14:46.400000,0 days 01:15:17.504000,0 days 01:15:45.428000,275.0,False,True,0 days 01:14:22.965000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,30.0,2.0,MEDIUM,6.0,0 days 00:01:22.621000,0 days 00:00:23.576000,0 days 00:00:31.205000,0 days 00:00:27.840000,258.0,264.0,303.0,0 days 01:17:08.032000,33,,,0 days 01:16:09.004000,0 days 01:16:40.209000,0 days 01:17:08.049000,275.0,False,True,0 days 01:15:45.411000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,31.0,2.0,MEDIUM,7.0,0 days 00:01:22.714000,0 days 00:00:23.493000,0 days 00:00:31.162000,0 days 00:00:28.059000,260.0,268.0,,0 days 01:18:30.746000,33,,,0 days 01:17:31.542000,0 days 01:18:02.704000,0 days 01:18:30.763000,277.0,False,True,0 days 01:17:08.032000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,32.0,2.0,MEDIUM,8.0,0 days 00:01:22.456000,0 days 00:00:23.372000,0 days 00:00:31.081000,0 days 00:00:28.003000,265.0,262.0,304.0,0 days 01:19:53.202000,33,,,0 days 01:18:54.135000,0 days 01:19:25.216000,0 days 01:19:53.219000,277.0,False,True,0 days 01:18:30.746000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,33.0,2.0,MEDIUM,9.0,0 days 00:01:22.131000,0 days 00:00:23.322000,0 days 00:00:31.021000,0 days 00:00:27.788000,,284.0,306.0,0 days 01:21:15.333000,33,,,0 days 01:20:16.541000,0 days 01:20:47.562000,0 days 01:21:15.350000,276.0,False,True,0 days 01:19:53.202000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,34.0,2.0,MEDIUM,10.0,0 days 00:01:21.533000,0 days 00:00:23.124000,0 days 00:00:30.765000,0 days 00:00:27.644000,274.0,279.0,303.0,0 days 01:22:36.866000,33,,,0 days 01:21:38.474000,0 days 01:22:09.239000,0 days 01:22:36.883000,275.0,False,True,0 days 01:21:15.333000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,35.0,2.0,MEDIUM,11.0,0 days 00:01:21.571000,0 days 00:00:23.251000,0 days 00:00:30.687000,0 days 00:00:27.633000,270.0,280.0,,0 days 01:23:58.437000,33,,,0 days 01:23:00.134000,0 days 01:23:30.821000,0 days 01:23:58.454000,276.0,False,True,0 days 01:22:36.866000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,36.0,2.0,MEDIUM,12.0,0 days 00:01:21.487000,0 days 00:00:22.994000,0 days 00:00:30.693000,0 days 00:00:27.800000,280.0,283.0,304.0,0 days 01:25:19.924000,33,,,0 days 01:24:21.448000,0 days 01:24:52.141000,0 days 01:25:19.941000,278.0,False,True,0 days 01:23:58.437000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,37.0,2.0,MEDIUM,13.0,0 days 00:01:21.872000,0 days 00:00:23.133000,0 days 00:00:30.809000,0 days 00:00:27.930000,272.0,283.0,306.0,0 days 01:26:41.796000,33,,,0 days 01:25:43.074000,0 days 01:26:13.883000,0 days 01:26:41.813000,279.0,False,True,0 days 01:25:19.924000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,38.0,2.0,MEDIUM,14.0,0 days 00:01:21.727000,0 days 00:00:23.116000,0 days 00:00:30.785000,0 days 00:00:27.826000,277.0,281.0,309.0,0 days 01:28:03.523000,33,,,0 days 01:27:04.929000,0 days 01:27:35.714000,0 days 01:28:03.540000,278.0,False,True,0 days 01:26:41.796000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,39.0,2.0,MEDIUM,15.0,0 days 00:01:22.084000,0 days 00:00:23.284000,0 days 00:00:30.717000,0 days 00:00:28.083000,272.0,282.0,305.0,0 days 01:29:25.607000,33,,,0 days 01:28:26.824000,0 days 01:28:57.541000,0 days 01:29:25.624000,278.0,False,True,0 days 01:28:03.523000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,40.0,2.0,MEDIUM,16.0,0 days 00:01:21.990000,0 days 00:00:23.097000,0 days 00:00:31.011000,0 days 00:00:27.882000,271.0,279.0,308.0,0 days 01:30:47.597000,33,,,0 days 01:29:48.721000,0 days 01:30:19.732000,0 days 01:30:47.614000,278.0,False,True,0 days 01:29:25.607000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,41.0,2.0,MEDIUM,17.0,0 days 00:01:21.717000,0 days 00:00:23.099000,0 days 00:00:30.772000,0 days 00:00:27.846000,273.0,284.0,306.0,0 days 01:32:09.314000,33,,,0 days 01:31:10.713000,0 days 01:31:41.485000,0 days 01:32:09.331000,279.0,False,True,0 days 01:30:47.597000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,42.0,2.0,MEDIUM,18.0,0 days 00:01:22.118000,0 days 00:00:23.092000,0 days 00:00:30.880000,0 days 00:00:28.146000,277.0,284.0,307.0,0 days 01:33:31.432000,33,,,0 days 01:32:32.423000,0 days 01:33:03.303000,0 days 01:33:31.449000,286.0,False,True,0 days 01:32:09.314000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,43.0,2.0,MEDIUM,19.0,0 days 00:01:21.632000,0 days 00:00:22.750000,0 days 00:00:30.890000,0 days 00:00:27.992000,276.0,273.0,322.0,0 days 01:34:53.064000,33,,,0 days 01:33:54.199000,0 days 01:34:25.089000,0 days 01:34:53.081000,277.0,False,True,0 days 01:33:31.432000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,44.0,2.0,MEDIUM,20.0,0 days 00:01:21.886000,0 days 00:00:23.191000,0 days 00:00:30.765000,0 days 00:00:27.930000,271.0,276.0,306.0,0 days 01:36:14.950000,33,,,0 days 01:35:16.272000,0 days 01:35:47.037000,0 days 01:36:14.967000,279.0,False,True,0 days 01:34:53.064000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,45.0,2.0,MEDIUM,21.0,0 days 00:01:21.987000,0 days 00:00:23.124000,0 days 00:00:30.846000,0 days 00:00:28.017000,276.0,278.0,307.0,0 days 01:37:36.937000,33,,,0 days 01:36:38.091000,0 days 01:37:08.937000,0 days 01:37:36.954000,280.0,False,True,0 days 01:36:14.950000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,46.0,2.0,MEDIUM,22.0,0 days 00:01:22.473000,0 days 00:00:23.139000,0 days 00:00:31.113000,0 days 00:00:28.221000,273.0,284.0,310.0,0 days 01:38:59.410000,33,,,0 days 01:38:00.093000,0 days 01:38:31.206000,0 days 01:38:59.427000,280.0,False,True,0 days 01:37:36.937000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,47.0,2.0,MEDIUM,23.0,0 days 00:01:22.589000,0 days 00:00:23.184000,0 days 00:00:31.159000,0 days 00:00:28.246000,272.0,272.0,308.0,0 days 01:40:21.999000,33,,,0 days 01:39:22.611000,0 days 01:39:53.770000,0 days 01:40:22.016000,281.0,False,True,0 days 01:38:59.410000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,48.0,2.0,MEDIUM,24.0,0 days 00:01:23.039000,0 days 00:00:23.287000,0 days 00:00:31.571000,0 days 00:00:28.181000,270.0,277.0,312.0,0 days 01:41:45.038000,33,,,0 days 01:40:45.303000,0 days 01:41:16.874000,0 days 01:41:45.055000,280.0,False,True,0 days 01:40:21.999000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,49.0,2.0,MEDIUM,25.0,0 days 00:01:22.924000,0 days 00:00:23.288000,0 days 00:00:31.369000,0 days 00:00:28.267000,269.0,281.0,310.0,0 days 01:43:07.962000,33,,,0 days 01:42:08.343000,0 days 01:42:39.712000,0 days 01:43:07.979000,278.0,False,True,0 days 01:41:45.038000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,50.0,2.0,MEDIUM,26.0,0 days 00:01:22.340000,0 days 00:00:23.265000,0 days 00:00:31.032000,0 days 00:00:28.043000,270.0,271.0,307.0,0 days 01:44:30.302000,33,,,0 days 01:43:31.244000,0 days 01:44:02.276000,0 days 01:44:30.319000,279.0,False,True,0 days 01:43:07.962000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,51.0,2.0,MEDIUM,27.0,0 days 00:01:22.513000,0 days 00:00:23.349000,0 days 00:00:31.128000,0 days 00:00:28.036000,273.0,292.0,309.0,0 days 01:45:52.815000,33,,,0 days 01:44:53.668000,0 days 01:45:24.796000,0 days 01:45:52.832000,278.0,False,True,0 days 01:44:30.302000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,52.0,2.0,MEDIUM,28.0,0 days 00:01:22.358000,0 days 00:00:23.256000,0 days 00:00:30.978000,0 days 00:00:28.124000,268.0,275.0,306.0,0 days 01:47:15.173000,33,,,0 days 01:46:16.088000,0 days 01:46:47.066000,0 days 01:47:15.190000,278.0,False,True,0 days 01:45:52.815000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,53.0,2.0,MEDIUM,29.0,0 days 00:01:22.168000,0 days 00:00:23.283000,0 days 00:00:30.912000,0 days 00:00:27.973000,276.0,285.0,,0 days 01:48:37.341000,33,,,0 days 01:47:38.473000,0 days 01:48:09.385000,0 days 01:48:37.358000,281.0,False,True,0 days 01:47:15.173000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,54.0,2.0,MEDIUM,30.0,0 days 00:01:22.529000,0 days 00:00:23.263000,0 days 00:00:31.031000,0 days 00:00:28.235000,268.0,282.0,309.0,0 days 01:49:59.870000,33,,,0 days 01:49:00.621000,0 days 01:49:31.652000,0 days 01:49:59.887000,280.0,False,True,0 days 01:48:37.341000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,55.0,2.0,MEDIUM,31.0,0 days 00:01:22.664000,0 days 00:00:23.284000,0 days 00:00:31.022000,0 days 00:00:28.358000,269.0,278.0,307.0,0 days 01:51:22.534000,33,,,0 days 01:50:23.171000,0 days 01:50:54.193000,0 days 01:51:22.551000,281.0,False,True,0 days 01:49:59.870000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,56.0,2.0,MEDIUM,32.0,0 days 00:01:22.923000,0 days 00:00:23.434000,0 days 00:00:31.429000,0 days 00:00:28.060000,275.0,280.0,310.0,0 days 01:52:45.457000,33,,,0 days 01:51:45.985000,0 days 01:52:17.414000,0 days 01:52:45.474000,280.0,False,True,0 days 01:51:22.534000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,57.0,2.0,MEDIUM,33.0,0 days 00:01:22.554000,0 days 00:00:23.434000,0 days 00:00:31.031000,0 days 00:00:28.089000,,283.0,305.0,0 days 01:54:08.011000,33,,,,0 days 01:53:39.939000,0 days 01:54:08.028000,279.0,False,True,0 days 01:52:45.457000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,58.0,2.0,MEDIUM,34.0,0 days 00:01:22.411000,0 days 00:00:23.302000,0 days 00:00:31.007000,0 days 00:00:28.102000,267.0,285.0,,0 days 01:55:30.422000,33,,,0 days 01:54:31.330000,0 days 01:55:02.337000,0 days 01:55:30.439000,278.0,False,True,0 days 01:54:08.011000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,59.0,2.0,MEDIUM,35.0,0 days 00:01:22.546000,0 days 00:00:23.338000,0 days 00:00:30.937000,0 days 00:00:28.271000,275.0,283.0,304.0,0 days 01:56:52.968000,33,,,0 days 01:55:53.777000,0 days 01:56:24.714000,0 days 01:56:52.985000,279.0,False,True,0 days 01:55:30.422000,,1,1.0,,,False,True
2021,Spanish Grand Prix,4,VER,Red Bull Racing,60.0,2.0,MEDIUM,36.0,0 days 00:01:28.448000,0 days 00:00:24.657000,0 days 00:00:31.654000,0 days 00:00:32.137000,267.0,282.0,,0 days 01:58:21.416000,33,,0 days 01:58:18.814000,0 days 01:57:17.642000,0 days 01:57:49.296000,0 days 01:58:21.433000,,False,True,0 days 01:56:52.968000,,1,2.0,,,False,False
2021,Spanish Grand Prix,4,VER,Red Bull Racing,61.0,3.0,SOFT,1.0,0 days 00:01:41.338000,0 days 00:00:41.950000,0 days 00:00:31.218000,0 days 00:00:28.170000,261.0,268.0,254.0,0 days 02:00:02.754000,33,0 days 01:58:40.405000,,0 days 01:59:03.383000,0 days 01:59:34.601000,0 days 02:00:02.771000,279.0,False,True,0 days 01:58:21.416000,,1,2.0,,,False,False
